[GIN] 2026/05/15 - 12:09:19 | 204 |       0s |             ::1 | OPTIONS  "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:19 | 200 |    1.5ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:19 | 200 |   1.48ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:22 | 200 |   1.16ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:22 | 200 |   3.18ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:22 | 204 |       0s |             ::1 | OPTIONS  "/api/assessment?profile=balanced"
[GIN] 2026/05/15 - 12:09:22 | 204 |       0s |             ::1 | OPTIONS  "/api/assessment?profile=balanced"
[GIN] 2026/05/15 - 12:09:22 | 200 |   1.25ms |             ::1 | GET      "/api/assessment?profile=balanced"
[GIN] 2026/05/15 - 12:09:22 | 200 |    2.2ms |             ::1 | GET      "/api/assessment?profile=balanced"
[GIN] 2026/05/15 - 12:09:24 | 204 |       0s |             ::1 | OPTIONS  "/api/user/curhat"
[GIN] 2026/05/15 - 12:09:24 | 204 |       0s |             ::1 | OPTIONS  "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:24 | 204 |       0s |             ::1 | OPTIONS  "/api/user/curhat"
[GIN] 2026/05/15 - 12:09:24 | 204 |       0s |             ::1 | OPTIONS  "/api/user/notifications"
[GIN] 2026/05/15 - 12:09:24 | 204 |       0s |             ::1 | OPTIONS  "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:24 | 204 |       0s |             ::1 | OPTIONS  "/api/user/notifications"
[GIN] 2026/05/15 - 12:09:24 | 200 |   8.46ms |             ::1 | GET      "/api/user/curhat"
[GIN] 2026/05/15 - 12:09:24 | 200 |   11.1ms |             ::1 | GET      "/api/user/notifications"
[GIN] 2026/05/15 - 12:09:24 | 200 |   2.35ms |             ::1 | GET      "/api/user/curhat"
[GIN] 2026/05/15 - 12:09:24 | 200 |  15.08ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:24 | 200 |   1.78ms |             ::1 | GET      "/api/user/notifications"
[GIN] 2026/05/15 - 12:09:24 | 200 |   3.88ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:25 | 200 |   1.86ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:26 | 204 |       0s |             ::1 | OPTIONS  "/api/user/history"
[GIN] 2026/05/15 - 12:09:26 | 204 |       0s |             ::1 | OPTIONS  "/api/user/history"
[GIN] 2026/05/15 - 12:09:26 | 200 |   2.23ms |             ::1 | GET      "/api/user/history"
[GIN] 2026/05/15 - 12:09:26 | 200 |    1.6ms |             ::1 | GET      "/api/user/history"
[GIN] 2026/05/15 - 12:09:27 | 204 |       0s |             ::1 | OPTIONS  "/api/assessment?profile=balanced"
[GIN] 2026/05/15 - 12:09:27 | 204 |       0s |             ::1 | OPTIONS  "/api/assessment?profile=balanced"
[GIN] 2026/05/15 - 12:09:27 | 200 |  999.4µs |             ::1 | GET      "/api/assessment?profile=balanced"
[GIN] 2026/05/15 - 12:09:27 | 200 |   1.07ms |             ::1 | GET      "/api/assessment?profile=balanced"
[GIN] 2026/05/15 - 12:09:28 | 200 |    1.4ms |             ::1 | GET      "/api/notifications/unread"
AI questions generated for 2026-05-15:balanced
[GIN] 2026/05/15 - 12:09:31 | 204 |       0s |             ::1 | OPTIONS  "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:31 | 200 |   1.01ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:34 | 200 |   1.62ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:37 | 204 |       0s |             ::1 | OPTIONS  "/api/user/history"
[GIN] 2026/05/15 - 12:09:37 | 200 |   1.72ms |             ::1 | GET      "/api/user/history"
[GIN] 2026/05/15 - 12:09:37 | 204 |       0s |             ::1 | OPTIONS  "/api/assessment/submit"
[GIN] 2026/05/15 - 12:09:37 | 429 |   1.06ms |             ::1 | POST     "/api/assessment/submit"
[GIN] 2026/05/15 - 12:09:41 | 204 |       0s |             ::1 | OPTIONS  "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:41 | 200 |  22.14ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:43 | 200 |    1.5ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:46 | 204 |       0s |             ::1 | OPTIONS  "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:46 | 200 |   1.42ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:49 | 200 |   1.46ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:52 | 204 |  510.1µs |             ::1 | OPTIONS  "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:52 | 200 |   1.06ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:55 | 200 |   1.58ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:56 | 204 |       0s |             ::1 | OPTIONS  "/api/user/profile"
[GIN] 2026/05/15 - 12:09:56 | 204 |       0s |             ::1 | OPTIONS  "/api/user/profile"
[GIN] 2026/05/15 - 12:09:56 | 200 |   2.18ms |             ::1 | GET      "/api/user/profile"
[GIN] 2026/05/15 - 12:09:56 | 200 |   3.52ms |             ::1 | GET      "/api/user/profile"
[GIN] 2026/05/15 - 12:09:56 | 204 |       0s |             ::1 | OPTIONS  "/api/network/user/edwindoang831@gmail.com"

2026/05/15 12:09:56 [31;1mC:/AAA_Tugas_akhir_Edwin/plan c/skripsi/backend/handlers_social.go:375 [35;1mrecord not found
[0m[33m[0.583ms] [34;1m[rows:0][0m SELECT * FROM `affinities` WHERE (user_id = 2 AND target_user_id = 2) AND `affinities`.`deleted_at` IS NULL ORDER BY `affinities`.`id` LIMIT 1
[GIN] 2026/05/15 - 12:09:56 | 200 |   6.72ms |             ::1 | GET      "/api/network/user/edwindoang831@gmail.com"

2026/05/15 12:09:56 [31;1mC:/AAA_Tugas_akhir_Edwin/plan c/skripsi/backend/handlers_social.go:375 [35;1mrecord not found
[0m[33m[1.509ms] [34;1m[rows:0][0m SELECT * FROM `affinities` WHERE (user_id = 2 AND target_user_id = 2) AND `affinities`.`deleted_at` IS NULL ORDER BY `affinities`.`id` LIMIT 1
[GIN] 2026/05/15 - 12:09:56 | 200 |   8.32ms |             ::1 | GET      "/api/network/user/edwindoang831@gmail.com"
[GIN] 2026/05/15 - 12:09:58 | 204 |       0s |             ::1 | OPTIONS  "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:58 | 200 |   1.65ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:09:58 | 200 |   9.98ms |             ::1 | GET      "/api/public/overview"
[GIN] 2026/05/15 - 12:09:58 | 200 |  10.05ms |             ::1 | GET      "/api/public/overview"
[GIN] 2026/05/15 - 12:10:06 | 204 |       0s |             ::1 | OPTIONS  "/api/login"
[GIN] 2026/05/15 - 12:10:07 | 200 |   63.8ms |             ::1 | POST     "/api/login"
[GIN] 2026/05/15 - 12:10:07 | 204 |       0s |             ::1 | OPTIONS  "/api/admin/analytics"
[GIN] 2026/05/15 - 12:10:07 | 204 |       0s |             ::1 | OPTIONS  "/api/responden"
[GIN] 2026/05/15 - 12:10:07 | 204 |       0s |             ::1 | OPTIONS  "/api/admin/analytics"
[GIN] 2026/05/15 - 12:10:07 | 204 |       0s |             ::1 | OPTIONS  "/api/responden"
[GIN] 2026/05/15 - 12:10:07 | 200 |   2.78ms |             ::1 | GET      "/api/responden"
[GIN] 2026/05/15 - 12:10:07 | 200 |   1.08ms |             ::1 | GET      "/api/responden"
[GIN] 2026/05/15 - 12:10:07 | 200 |  22.98ms |             ::1 | GET      "/api/admin/analytics"
[GIN] 2026/05/15 - 12:10:07 | 200 |    9.9ms |             ::1 | GET      "/api/admin/analytics"
[GIN] 2026/05/15 - 12:10:24 | 204 |       0s |             ::1 | OPTIONS  "/api/responden"
[GIN] 2026/05/15 - 12:10:24 | 204 |       0s |             ::1 | OPTIONS  "/api/responden"
[GIN] 2026/05/15 - 12:10:24 | 200 |  18.86ms |             ::1 | GET      "/api/responden"
[GIN] 2026/05/15 - 12:10:24 | 200 |   4.57ms |             ::1 | GET      "/api/responden"
[GIN] 2026/05/15 - 12:10:25 | 204 |       0s |             ::1 | OPTIONS  "/api/admin/treatment-replies"
[GIN] 2026/05/15 - 12:10:25 | 204 |       0s |             ::1 | OPTIONS  "/api/admin/treatment-replies"
[GIN] 2026/05/15 - 12:10:25 | 200 |   1.01ms |             ::1 | GET      "/api/responden"
[GIN] 2026/05/15 - 12:10:25 | 200 |   3.21ms |             ::1 | GET      "/api/responden"
[GIN] 2026/05/15 - 12:10:25 | 200 |   5.15ms |             ::1 | GET      "/api/admin/treatment-replies"
[GIN] 2026/05/15 - 12:10:25 | 200 |   1.06ms |             ::1 | GET      "/api/admin/treatment-replies"
[GIN] 2026/05/15 - 12:10:36 | 204 |       0s |             ::1 | OPTIONS  "/api/admin/model-evaluation"
[GIN] 2026/05/15 - 12:10:36 | 204 |       0s |             ::1 | OPTIONS  "/api/admin/model-evaluation"
[GIN] 2026/05/15 - 12:10:36 | 200 |  30.68ms |             ::1 | GET      "/api/admin/model-evaluation"
[GIN] 2026/05/15 - 12:10:36 | 200 |  35.84ms |             ::1 | GET      "/api/admin/model-evaluation"
[GIN] 2026/05/15 - 12:10:42 | 204 |       0s |             ::1 | OPTIONS  "/api/responden"
[GIN] 2026/05/15 - 12:10:42 | 204 |       0s |             ::1 | OPTIONS  "/api/admin/users"
[GIN] 2026/05/15 - 12:10:42 | 204 |       0s |             ::1 | OPTIONS  "/api/admin/analytics"
[GIN] 2026/05/15 - 12:10:42 | 204 |       0s |             ::1 | OPTIONS  "/api/responden"
[GIN] 2026/05/15 - 12:10:42 | 204 |       0s |             ::1 | OPTIONS  "/api/admin/users"
[GIN] 2026/05/15 - 12:10:42 | 204 |       0s |             ::1 | OPTIONS  "/api/admin/analytics"
[GIN] 2026/05/15 - 12:10:42 | 200 |   5.36ms |             ::1 | GET      "/api/responden"
[GIN] 2026/05/15 - 12:10:42 | 200 |   2.11ms |             ::1 | GET      "/api/responden"
[GIN] 2026/05/15 - 12:10:42 | 200 |  12.05ms |             ::1 | GET      "/api/admin/users"
[GIN] 2026/05/15 - 12:10:42 | 200 |   2.35ms |             ::1 | GET      "/api/admin/users"
[GIN] 2026/05/15 - 12:10:42 | 200 |   20.9ms |             ::1 | GET      "/api/admin/analytics"
[GIN] 2026/05/15 - 12:10:42 | 200 |  13.66ms |             ::1 | GET      "/api/admin/analytics"
[GIN] 2026/05/15 - 12:10:44 | 204 |       0s |             ::1 | OPTIONS  "/api/admin/config"
[GIN] 2026/05/15 - 12:10:44 | 204 |       0s |             ::1 | OPTIONS  "/api/admin/config"
[GIN] 2026/05/15 - 12:10:44 | 200 |   1.05ms |             ::1 | GET      "/api/admin/config"
[GIN] 2026/05/15 - 12:10:44 | 200 |   1.01ms |             ::1 | GET      "/api/admin/config"
[GIN] 2026/05/15 - 12:10:54 | 204 |       0s |             ::1 | OPTIONS  "/api/admin/config"
[GIN] 2026/05/15 - 12:10:54 | 200 |   2.41ms |             ::1 | PUT      "/api/admin/config"
[GIN] 2026/05/15 - 12:10:54 | 200 |   1.18ms |             ::1 | GET      "/api/admin/config"
[GIN] 2026/05/15 - 12:10:57 | 200 |   13.1ms |             ::1 | GET      "/api/public/overview"
[GIN] 2026/05/15 - 12:10:57 | 200 |   9.92ms |             ::1 | GET      "/api/public/overview"
[GIN] 2026/05/15 - 12:11:03 | 204 |       0s |             ::1 | OPTIONS  "/api/google-login"
[GIN] 2026/05/15 - 12:11:03 | 200 |  90.87ms |             ::1 | POST     "/api/google-login"
[GIN] 2026/05/15 - 12:11:03 | 204 |       0s |             ::1 | OPTIONS  "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:03 | 204 |       0s |             ::1 | OPTIONS  "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:03 | 204 |       0s |             ::1 | OPTIONS  "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:03 | 204 |       0s |             ::1 | OPTIONS  "/api/user/history"
[GIN] 2026/05/15 - 12:11:03 | 204 |       0s |             ::1 | OPTIONS  "/api/gosip"
[GIN] 2026/05/15 - 12:11:03 | 204 |       0s |             ::1 | OPTIONS  "/api/user/profile"
[GIN] 2026/05/15 - 12:11:03 | 204 |       0s |             ::1 | OPTIONS  "/api/user/profile"
[GIN] 2026/05/15 - 12:11:03 | 204 |       0s |             ::1 | OPTIONS  "/api/gosip"
[GIN] 2026/05/15 - 12:11:03 | 204 |       0s |             ::1 | OPTIONS  "/api/user/history"
[GIN] 2026/05/15 - 12:11:03 | 204 |       0s |             ::1 | OPTIONS  "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:03 | 200 |   4.48ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:03 | 200 |   5.51ms |             ::1 | GET      "/api/gosip"
[GIN] 2026/05/15 - 12:11:03 | 200 |   5.92ms |             ::1 | GET      "/api/user/profile"
[GIN] 2026/05/15 - 12:11:03 | 200 |   6.93ms |             ::1 | GET      "/api/user/history"
[GIN] 2026/05/15 - 12:11:03 | 200 |   6.04ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:03 | 200 |   7.53ms |             ::1 | GET      "/api/gosip"
[GIN] 2026/05/15 - 12:11:03 | 200 |   9.74ms |             ::1 | GET      "/api/user/history"
[GIN] 2026/05/15 - 12:11:03 | 204 |       0s |             ::1 | OPTIONS  "/api/user/notifications"
[GIN] 2026/05/15 - 12:11:03 | 200 |  15.92ms |             ::1 | GET      "/api/user/profile"
[GIN] 2026/05/15 - 12:11:03 | 200 |   5.87ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:03 | 200 |   1.99ms |             ::1 | GET      "/api/user/notifications"
[GIN] 2026/05/15 - 12:11:03 | 200 |   2.98ms |             ::1 | GET      "/api/user/notifications"
[GIN] 2026/05/15 - 12:11:03 | 200 |   6.89ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:03 | 200 |   2.72ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:03 | 200 |   3.15ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:05 | 204 |       0s |             ::1 | OPTIONS  "/api/assessment?profile=balanced"
[GIN] 2026/05/15 - 12:11:05 | 204 |       0s |             ::1 | OPTIONS  "/api/assessment?profile=balanced"
[GIN] 2026/05/15 - 12:11:05 | 200 |   3.59ms |             ::1 | GET      "/api/assessment?profile=balanced"
[GIN] 2026/05/15 - 12:11:05 | 200 |  979.8µs |             ::1 | GET      "/api/assessment?profile=balanced"
[GIN] 2026/05/15 - 12:11:06 | 200 |   4.03ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:09 | 204 |       0s |             ::1 | OPTIONS  "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:09 | 200 |   1.58ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:12 | 200 |   1.02ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:15 | 204 |       0s |             ::1 | OPTIONS  "/api/user/history"
[GIN] 2026/05/15 - 12:11:15 | 200 |   1.86ms |             ::1 | GET      "/api/user/history"
[GIN] 2026/05/15 - 12:11:15 | 204 |       0s |             ::1 | OPTIONS  "/api/assessment/submit"
[GIN] 2026/05/15 - 12:11:15 | 204 |       0s |             ::1 | OPTIONS  "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:15 | 200 |   1.89ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:15 | 200 |   10.3ms |             ::1 | POST     "/api/assessment/submit"
[GIN] 2026/05/15 - 12:11:18 | 200 |   1.21ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:21 | 204 |       0s |             ::1 | OPTIONS  "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:21 | 200 |   1.63ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:24 | 200 |   1.36ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:25 | 204 |       0s |             ::1 | OPTIONS  "/api/gosip"
[GIN] 2026/05/15 - 12:11:25 | 204 |       0s |             ::1 | OPTIONS  "/api/gosip"
[GIN] 2026/05/15 - 12:11:25 | 204 |       0s |             ::1 | OPTIONS  "/api/user/history"
[GIN] 2026/05/15 - 12:11:25 | 204 |       0s |             ::1 | OPTIONS  "/api/user/history"
[GIN] 2026/05/15 - 12:11:25 | 200 |   4.04ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:25 | 204 |       0s |             ::1 | OPTIONS  "/api/notifications/32/read"
[GIN] 2026/05/15 - 12:11:25 | 200 |   9.35ms |             ::1 | GET      "/api/gosip"
[GIN] 2026/05/15 - 12:11:25 | 200 |   8.69ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:25 | 200 |  18.88ms |             ::1 | GET      "/api/user/history"
[GIN] 2026/05/15 - 12:11:25 | 200 |   8.36ms |             ::1 | POST     "/api/notifications/32/read"
[GIN] 2026/05/15 - 12:11:25 | 200 |   9.39ms |             ::1 | GET      "/api/gosip"
[GIN] 2026/05/15 - 12:11:25 | 200 |  10.31ms |             ::1 | GET      "/api/user/history"
[GIN] 2026/05/15 - 12:11:25 | 204 |       0s |             ::1 | OPTIONS  "/api/user/notifications"
[GIN] 2026/05/15 - 12:11:25 | 204 |       0s |             ::1 | OPTIONS  "/api/user/notifications"
[GIN] 2026/05/15 - 12:11:25 | 200 |   3.49ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:25 | 200 |   6.01ms |             ::1 | POST     "/api/notifications/32/read"
[GIN] 2026/05/15 - 12:11:25 | 200 |   3.93ms |             ::1 | GET      "/api/user/notifications"
[GIN] 2026/05/15 - 12:11:25 | 200 |   2.59ms |             ::1 | GET      "/api/user/notifications"
[GIN] 2026/05/15 - 12:11:25 | 200 |   3.61ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:27 | 204 |       0s |             ::1 | OPTIONS  "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:27 | 200 |   2.58ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:28 | 200 |   1.63ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:30 | 200 |   2.16ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:31 | 200 |   1.49ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:32 | 204 |       0s |             ::1 | OPTIONS  "/api/user/history"
[GIN] 2026/05/15 - 12:11:32 | 204 |       0s |             ::1 | OPTIONS  "/api/user/history"
[GIN] 2026/05/15 - 12:11:32 | 200 |   1.24ms |             ::1 | GET      "/api/user/history"
[GIN] 2026/05/15 - 12:11:32 | 200 |   3.81ms |             ::1 | GET      "/api/user/history"
[GIN] 2026/05/15 - 12:11:33 | 204 |       0s |             ::1 | OPTIONS  "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:33 | 200 |   2.64ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:36 | 200 |   2.11ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:39 | 204 |       0s |             ::1 | OPTIONS  "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:39 | 200 |   1.07ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:42 | 200 |   2.74ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:45 | 204 |       0s |             ::1 | OPTIONS  "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:45 | 200 |    1.2ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:48 | 200 |   1.12ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:51 | 204 |       0s |             ::1 | OPTIONS  "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:51 | 200 |   2.11ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:54 | 200 |   1.59ms |             ::1 | GET      "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:55 | 204 |       0s |             ::1 | OPTIONS  "/api/feed"
[GIN] 2026/05/15 - 12:11:55 | 204 |       0s |             ::1 | OPTIONS  "/api/user/profile"
[GIN] 2026/05/15 - 12:11:55 | 204 |       0s |             ::1 | OPTIONS  "/api/user/profile"
[GIN] 2026/05/15 - 12:11:55 | 204 |       0s |             ::1 | OPTIONS  "/api/network/users"
[GIN] 2026/05/15 - 12:11:55 | 204 |       0s |             ::1 | OPTIONS  "/api/feed"
[GIN] 2026/05/15 - 12:11:55 | 204 |       0s |             ::1 | OPTIONS  "/api/network/users"

2026/05/15 12:11:55 [31;1mC:/AAA_Tugas_akhir_Edwin/plan c/skripsi/backend/handlers_social.go:140 [35;1mrecord not found
[0m[33m[0.503ms] [34;1m[rows:0][0m SELECT * FROM `affinities` WHERE (user_id = 2 AND target_user_id = 3) AND `affinities`.`deleted_at` IS NULL ORDER BY `affinities`.`id` LIMIT 1

2026/05/15 12:11:55 [31;1mC:/AAA_Tugas_akhir_Edwin/plan c/skripsi/backend/handlers_social.go:140 [35;1mrecord not found
[0m[33m[0.524ms] [34;1m[rows:0][0m SELECT * FROM `affinities` WHERE (user_id = 2 AND target_user_id = 5) AND `affinities`.`deleted_at` IS NULL ORDER BY `affinities`.`id` LIMIT 1

2026/05/15 12:11:55 [31;1mC:/AAA_Tugas_akhir_Edwin/plan c/skripsi/backend/handlers_social.go:140 [35;1mrecord not found
[0m[33m[0.575ms] [34;1m[rows:0][0m SELECT * FROM `affinities` WHERE (user_id = 2 AND target_user_id = 6) AND `affinities`.`deleted_at` IS NULL ORDER BY `affinities`.`id` LIMIT 1

2026/05/15 12:11:55 [31;1mC:/AAA_Tugas_akhir_Edwin/plan c/skripsi/backend/handlers_social.go:140 [35;1mrecord not found
[0m[33m[0.000ms] [34;1m[rows:0][0m SELECT * FROM `affinities` WHERE (user_id = 2 AND target_user_id = 7) AND `affinities`.`deleted_at` IS NULL ORDER BY `affinities`.`id` LIMIT 1
[GIN] 2026/05/15 - 12:11:55 | 200 |    7.6ms |             ::1 | GET      "/api/user/profile"

2026/05/15 12:11:55 [31;1mC:/AAA_Tugas_akhir_Edwin/plan c/skripsi/backend/handlers_social.go:140 [35;1mrecord not found
[0m[33m[0.504ms] [34;1m[rows:0][0m SELECT * FROM `affinities` WHERE (user_id = 2 AND target_user_id = 8) AND `affinities`.`deleted_at` IS NULL ORDER BY `affinities`.`id` LIMIT 1

2026/05/15 12:11:55 [31;1mC:/AAA_Tugas_akhir_Edwin/plan c/skripsi/backend/handlers_social.go:140 [35;1mrecord not found
[0m[33m[0.000ms] [34;1m[rows:0][0m SELECT * FROM `affinities` WHERE (user_id = 2 AND target_user_id = 10) AND `affinities`.`deleted_at` IS NULL ORDER BY `affinities`.`id` LIMIT 1

2026/05/15 12:11:55 [31;1mC:/AAA_Tugas_akhir_Edwin/plan c/skripsi/backend/handlers_social.go:140 [35;1mrecord not found
[0m[33m[0.000ms] [34;1m[rows:0][0m SELECT * FROM `affinities` WHERE (user_id = 2 AND target_user_id = 11) AND `affinities`.`deleted_at` IS NULL ORDER BY `affinities`.`id` LIMIT 1
[GIN] 2026/05/15 - 12:11:55 | 200 |  14.19ms |             ::1 | GET      "/api/network/users"
[GIN] 2026/05/15 - 12:11:55 | 200 |    6.6ms |             ::1 | GET      "/api/user/profile"
[GIN] 2026/05/15 - 12:11:55 | 200 |  18.81ms |             ::1 | GET      "/api/feed"

2026/05/15 12:11:55 [31;1mC:/AAA_Tugas_akhir_Edwin/plan c/skripsi/backend/handlers_social.go:140 [35;1mrecord not found
[0m[33m[1.516ms] [34;1m[rows:0][0m SELECT * FROM `affinities` WHERE (user_id = 2 AND target_user_id = 3) AND `affinities`.`deleted_at` IS NULL ORDER BY `affinities`.`id` LIMIT 1

2026/05/15 12:11:55 [31;1mC:/AAA_Tugas_akhir_Edwin/plan c/skripsi/backend/handlers_social.go:140 [35;1mrecord not found
[0m[33m[1.507ms] [34;1m[rows:0][0m SELECT * FROM `affinities` WHERE (user_id = 2 AND target_user_id = 5) AND `affinities`.`deleted_at` IS NULL ORDER BY `affinities`.`id` LIMIT 1

2026/05/15 12:11:55 [31;1mC:/AAA_Tugas_akhir_Edwin/plan c/skripsi/backend/handlers_social.go:140 [35;1mrecord not found
[0m[33m[0.000ms] [34;1m[rows:0][0m SELECT * FROM `affinities` WHERE (user_id = 2 AND target_user_id = 6) AND `affinities`.`deleted_at` IS NULL ORDER BY `affinities`.`id` LIMIT 1

2026/05/15 12:11:55 [31;1mC:/AAA_Tugas_akhir_Edwin/plan c/skripsi/backend/handlers_social.go:140 [35;1mrecord not found
[0m[33m[0.000ms] [34;1m[rows:0][0m SELECT * FROM `affinities` WHERE (user_id = 2 AND target_user_id = 7) AND `affinities`.`deleted_at` IS NULL ORDER BY `affinities`.`id` LIMIT 1
[GIN] 2026/05/15 - 12:11:55 | 200 |  12.36ms |             ::1 | GET      "/api/feed"

2026/05/15 12:11:55 [31;1mC:/AAA_Tugas_akhir_Edwin/plan c/skripsi/backend/handlers_social.go:140 [35;1mrecord not found
[0m[33m[1.566ms] [34;1m[rows:0][0m SELECT * FROM `affinities` WHERE (user_id = 2 AND target_user_id = 8) AND `affinities`.`deleted_at` IS NULL ORDER BY `affinities`.`id` LIMIT 1

2026/05/15 12:11:55 [31;1mC:/AAA_Tugas_akhir_Edwin/plan c/skripsi/backend/handlers_social.go:140 [35;1mrecord not found
[0m[33m[0.000ms] [34;1m[rows:0][0m SELECT * FROM `affinities` WHERE (user_id = 2 AND target_user_id = 10) AND `affinities`.`deleted_at` IS NULL ORDER BY `affinities`.`id` LIMIT 1

2026/05/15 12:11:55 [31;1mC:/AAA_Tugas_akhir_Edwin/plan c/skripsi/backend/handlers_social.go:140 [35;1mrecord not found
[0m[33m[0.000ms] [34;1m[rows:0][0m SELECT * FROM `affinities` WHERE (user_id = 2 AND target_user_id = 11) AND `affinities`.`deleted_at` IS NULL ORDER BY `affinities`.`id` LIMIT 1
[GIN] 2026/05/15 - 12:11:55 | 200 |  24.81ms |             ::1 | GET      "/api/network/users"
[GIN] 2026/05/15 - 12:11:56 | 204 |       0s |             ::1 | OPTIONS  "/api/user/curhat"
[GIN] 2026/05/15 - 12:11:56 | 204 |       0s |             ::1 | OPTIONS  "/api/notifications/unread"
[GIN] 2026/05/15 - 12:11:56 | 204 |       0s |             ::1 | OPTIONS  "/api/user/notifications"
[GIN] 2026/05/15 - 12:11:56 | 204 |       0s |             ::1 | OPTIONS  "/api/user/curhat"
[GIN] 2026/05/15 - 12:11:56 | 204 |       0s |             ::1 | OPTIONS  "/api/user/notifications"
[GIN] 2026/05/15 - 12:11:57 | 200 |   2.37ms |             ::1 | GET      "/api/user/notifications"
[GIN] 2026/05/15 - 12:11:57 | 200 |  10.41ms |             ::1 | GET      "/api/user/curhat"
